Name,DisseminationURL
PT-TT-SNI-DGE-1-4370_m0065.TIF,vault://BC4A1C1E8EA935A9EB8D544AA54CC866
PT-TT-SNI-DGE-1-4370_m0066.TIF,vault://B9BE551099F2ABA0808FFA2FF92B0F90
PT-TT-SNI-DGE-1-4370_m0067.TIF,vault://FC881B91FD36830BBA04068B5E8A9517
PT-TT-SNI-DGE-1-4370_m0068.TIF,vault://03C47B7C54BB1FFD5A2F0FA6212ED40F
PT-TT-SNI-DGE-1-4370_m0069.TIF,vault://AB9A1B7E6D19CFFF725739D5C9E39D30
PT-TT-SNI-DGE-1-4370_m0070.TIF,vault://687145FB91BE5BA38E6DD3C12A165DBF
PT-TT-SNI-DGE-1-4370_m0071.TIF,vault://94F5CA5BA834DCA49A37F7A40AA1E6BA
PT-TT-SNI-DGE-1-4370_m0072.TIF,vault://94AC96DE2716A698FA572541BEF1087F
PT-TT-SNI-DGE-1-4370_m0073.TIF,vault://724A34FB9C914E5326A7398EC36445D8
PT-TT-SNI-DGE-1-4370_m0074.TIF,vault://CD278A41157E6973A375886A0AE100B1
PT-TT-SNI-DGE-1-4370_m0075.TIF,vault://666C5DE058F040A1E4DFAD3A5048B31E
PT-TT-SNI-DGE-1-4370_m0076.TIF,vault://F936674EDC822933C744C70F61ED0870
PT-TT-SNI-DGE-1-4370_m0077.TIF,vault://074409F40F028E7D976C092FC487E16E
PT-TT-SNI-DGE-1-4370_m0078.TIF,vault://2D3D884A50AEFE425BB31997890196CB
PT-TT-SNI-DGE-1-4370_m0079.TIF,vault://33EEEE9826A728FFB4FB7007931DC3C2
PT-TT-SNI-DGE-1-4370_m0080.TIF,vault://CCCA1253830637F66216CDF3207C736D
PT-TT-SNI-DGE-1-4370_m0081.TIF,vault://80FA44043DADDB386C5D0C9924AB6F05
PT-TT-SNI-DGE-1-4370_m0082.TIF,vault://53133DF4E45B608265A80F15B4ABD727
PT-TT-SNI-DGE-1-4370_m0083.TIF,vault://B00BD368EE6D9E7498E2B9F09896021A
PT-TT-SNI-DGE-1-4370_m0084.TIF,vault://CDD7229BE9BAE7C3DDF07CA9ACA0CA92
PT-TT-SNI-DGE-1-4370_m0085.TIF,vault://0D83C14FF7709F581CF5E107EEDF7726
PT-TT-SNI-DGE-1-4370_m0086.TIF,vault://9582960D834C4D3A99D7C3F4C227A2FD
PT-TT-SNI-DGE-1-4370_m0087.TIF,vault://62F4589981C67F5D326BBB1D637647C0
PT-TT-SNI-DGE-1-4370_m0088.TIF,vault://9E73CFE4266704E6BA4918EAC99E5E94
PT-TT-SNI-DGE-1-4370_m0089.TIF,vault://8BEE2CDFA1C03953C7CB32D149A9C7D3
PT-TT-SNI-DGE-1-4370_m0090.TIF,vault://F7950C5B824DA7F7013DB7A030477B6C
PT-TT-SNI-DGE-1-4370_m0091.TIF,vault://69A19B4A0E4FAC7AA9DFD9122AFAB054
PT-TT-SNI-DGE-1-4370_m0092.TIF,vault://EEBD8E195F0EEEF8BEC790A63FAD73A6
PT-TT-SNI-DGE-1-4370_m0093.TIF,vault://D21428A50E9DAD57C7DD5600143F0974
PT-TT-SNI-DGE-1-4370_m0094.TIF,vault://ABA3E328E65299DCF9A902077006BE82
PT-TT-SNI-DGE-1-4370_m0095.TIF,vault://5D5330FC0492CF4154C44C98553533E2
PT-TT-SNI-DGE-1-4370_m0096.TIF,vault://5FC54F92B1A33C34C98D8206F70F3CDB
PT-TT-SNI-DGE-1-4370_m0097.TIF,vault://BDE5869BC854ABA2A78D61F0AD348A22
PT-TT-SNI-DGE-1-4370_m0098.TIF,vault://B3F476D2443CF92854B976615D9B18A9
PT-TT-SNI-DGE-1-4370_m0099.TIF,vault://F82F852C68B16F395D1D16AD589801B6
PT-TT-SNI-DGE-1-4370_m0100.TIF,vault://F55E2AD49F2C6953BC9AC462A326C9A8
PT-TT-SNI-DGE-1-4370_m0101.TIF,vault://86E1A5ABC0CA7482F6BECB2169037306
PT-TT-SNI-DGE-1-4370_m0102.TIF,vault://393EF1C77659E8848FEA6BBDFF8E9EDF
PT-TT-SNI-DGE-1-4370_m0103.TIF,vault://E69696634E63D17EE70963F7F48A5ED8
PT-TT-SNI-DGE-1-4370_m0104.TIF,vault://71B0B52872428E156143E2A007750C14
PT-TT-SNI-DGE-1-4370_m0105.TIF,vault://9A3B0D4000B8093F552210DEA016994C
PT-TT-SNI-DGE-1-4370_m0106.TIF,vault://839AA4379751F19BD13065B3D634253F
PT-TT-SNI-DGE-1-4370_m0107.TIF,vault://1E655DCBCAA7ADF0F22D29ABA80F355D
PT-TT-SNI-DGE-1-4370_m0108.TIF,vault://02188508876C5F2B65B482F34868C886
PT-TT-SNI-DGE-1-4370_m0109.TIF,vault://275BBB4B80C1E421EC76615D8B4B2EF7
PT-TT-SNI-DGE-1-4370_m0110.TIF,vault://FDC4E6DD269B950B1B9AD702210A088C
PT-TT-SNI-DGE-1-4370_m0111.TIF,vault://4CE9913BC3B4F574550ECD494A9BFDAB
PT-TT-SNI-DGE-1-4370_m0112.TIF,vault://E709D6308726978C3749A4310FCF93FD
PT-TT-SNI-DGE-1-4370_m0113.TIF,vault://26AD468A90C03F78DDD69D303A0974B6
PT-TT-SNI-DGE-1-4370_m0114.TIF,vault://B27D23230D343E0AE3ABF3951CF1BC48
PT-TT-SNI-DGE-1-4370_m0115.TIF,vault://02830346A46E846770ECEC2511618425
PT-TT-SNI-DGE-1-4370_m0116.TIF,vault://70DA5C5ACA50A6B95C8CA60CAF23D0BC
PT-TT-SNI-DGE-1-4370_m0117.TIF,vault://0942EE1B54D5BCE31DC311626E6F6DD8
PT-TT-SNI-DGE-1-4370_m0118.TIF,vault://0AAA71C6E6B28D443081DD3B9B994AD5
PT-TT-SNI-DGE-1-4370_m0119.TIF,vault://7B478A4144FCC0891D1DBA74E2AC4299
PT-TT-SNI-DGE-1-4370_m0120.TIF,vault://D387FAC2C159CA3E1A4923B3490EE66A
PT-TT-SNI-DGE-1-4370_m0121.TIF,vault://69DEDD57A5CF53459399DE9F69521720
PT-TT-SNI-DGE-1-4370_m0122.TIF,vault://1FA43456DAAAA67426891D652911F937
PT-TT-SNI-DGE-1-4370_m0123.TIF,vault://559DF36F721B08A2AAA4228410CE33C7
PT-TT-SNI-DGE-1-4370_m0124.TIF,vault://BF9E90F0C584C51C72C84763C71037D4
PT-TT-SNI-DGE-1-4370_m0125.TIF,vault://EF28A3D611B774AC414CFA2FAB7809E5
PT-TT-SNI-DGE-1-4370_m0126.TIF,vault://BF4509845C2D4E73D6F2392F8E023880
PT-TT-SNI-DGE-1-4370_m0127.TIF,vault://268BB5D12DE803255F35693001CE0EDF
PT-TT-SNI-DGE-1-5527_m0001.TIF,vault://B4B4F5948A114410171D174DE3808AD6
PT-TT-SNI-DGE-1-5527_m0002.TIF,vault://C5D892774D4139C45EE59B45BFD70FD4
PT-TT-SNI-DGE-1-5527_m0003.TIF,vault://B449CF129774C3A5175B720B3A923143
PT-TT-SNI-DGE-1-5527_m0004.TIF,vault://DDAC3586A1BECD7F1FD38A2EEEBDE64E
PT-TT-SNI-DGE-1-5527_m0005.TIF,vault://580AEB9CED80CAF9CCC9281B73E309C2
PT-TT-SNI-DGE-1-5527_m0006.TIF,vault://8DCCA9F8528E5E34F79442A72F50A8C8
PT-TT-SNI-DGE-1-5527_m0007.TIF,vault://9480055FB22822CAECE26C5952C0A524
PT-TT-SNI-DGE-1-5527_m0008.TIF,vault://44F08815B23EB8D17C99422059EC4833
PT-TT-SNI-DGE-1-5527_m0009.TIF,vault://890E336A1634105D9AB171AB7EE1E067
PT-TT-SNI-DGE-1-5527_m0010.TIF,vault://E20EC9B5ECF8EED5B937CAA3B5E1DF9C
PT-TT-SNI-DGE-1-5527_m0011.TIF,vault://9A97A2F9B6AC77A70E59FD57D209BB7E
PT-TT-SNI-DGE-1-5527_m0012.TIF,vault://FFCEB4F957B4802E3C611179191AE96B
PT-TT-SNI-DGE-1-5527_m0013.TIF,vault://AB517D2C764A2DEB9AD545D9FBA3DB17
